NumSchools,NationSizeRank,StateSizeRank,C_C14,CoreExpendPerPupil,CEPPNationRank,CEPPStateRank,TotalCurrExpend,PercExpendInstruction,CurrExpendPerPupil,TotalFedRev,PercRevFederal,TotLocalRev,PercRevLocal,RelatedChildreninPoverty,PercExpendInstructorSalary,PercExpendSalaries,KidsinDistrict,TotStateRev,PercRevState,TotExpendInstruction,DistrictTotExpend,TotPopinDistrict,TotExpendperPupil,TotalSalariesandWages,InstructionalSalaries,CCDIDLEA,NumContinueTeachers,DistrictOrLEA,Gr1-12orNot,MergedDistrict,BeginTime,TotalEnrollment,EnrollK-12,HispanicStudents,WhiteStudents,BlackStudents,AmericanIndianStudents,AsianStudents,K-12byRace,EligFreeLunch,EligFreeLunchK-12,ParticLunchProg,ApprovedK-12,DaysSchYr,HispanicTeachers,WhiteTeachers,BlackTeachers,AmericanIndianTeachers,AsianTeachers,FTETeachersCnt,NewTeacherHires,DismissedTeachers<4yrs,DismissedTeachers>4yrs,UnionAgreement,AgreementType,TeacherContractYear,SalarySchedule,BA-NoExp,BA-10yrs,MS-NoExp,MS-30Cr,MS-20yrs,HighestSteponSalarySchd,LowestSalary,HighestSalary,BenefitRateTeacher,BenefitRateNonProf,Benefit-Admin-Same/Other,BenefitAdminRate,Benefit-Aides-Same/Other,BenefitRateAides,OtherAgencyContribrute,OtherAgencyContributeRate,Benefit-Medical,Benefit-Dental,Benefit-Life,Benefit-Housing,Benefit-Meal,Benefit-Transport,HasCharter,NumCharter,MigrantStudentLstYr,MigrantStudentLstSmr,NumMigrantStudent,LEASIZE,NumMinorityStudentsDistrict,NumMinorityTeachers,PercStudApprovedLunchDisc,PercStudEligLunchDisc,REGION,STATE,STCNTY,SURVEY,URBANID,CNTLNUM,DFNLWGT
8.0,3002.0,64.0,878000.0,3033.0,13052.0,98.0,15019000.0,54.0,4564.0,2092000.0,11.7,3857000.0,21.6,872.0,66.4,66.3,3679.0,11913000.0,66.7,8833000.0,16368000.0,20683.0,4974.0,9961000.0,6610000.0,100930,211.0,1.0,1.0,2.0,100.0,3340.0,3300.0,21.0,2900.0,370.0,8.0,1.0,3300.0,1.0,1628.0,1.0,1628.0,176.0,0.0,209.0,17.0,0.0,0.0,209.0,15.0,1.0,0.0,1.0,2.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,44938.0,-8.0,-8.0,25.0,35.0,2.0,21.0,3.0,38.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,435.0,5.0,400.0,17.0,49.33,49.33,3,1,1039,1,3.0,104253,1.1589
3.0,4195.0,93.0,597000.0,3463.0,11730.0,63.0,11526000.0,57.9,4892.0,1468000.0,11.5,2405000.0,18.9,760.0,72.2,65.2,2580.0,8840000.0,69.5,7344000.0,12692000.0,13626.0,5387.0,7520000.0,5431000.0,100960,167.0,1.0,1.0,2.0,125.0,2378.0,2378.0,10.0,1587.0,781.0,0.0,0.0,2378.0,1.0,1469.0,1.0,1469.0,175.0,0.0,151.0,22.0,0.0,0.0,173.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,28082.0,31732.0,32294.0,34821.0,37945.0,44445.0,-8.0,-8.0,59.0,31.0,2.0,4.0,3.0,6.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,791.0,22.0,61.77,61.77,3,1,1041,1,3.0,104342,1.0348
5.0,3614.0,81.0,937000.0,3272.0,12936.0,92.0,12637000.0,51.3,4595.0,1520000.0,10.2,4539000.0,30.6,412.0,68.9,67.5,2258.0,8791000.0,59.2,8026000.0,15635000.0,15081.0,5685.0,8525000.0,5870000.0,100990,171.0,1.0,1.0,2.0,1115.0,2699.0,2699.0,85.0,2587.0,7.0,0.0,20.0,2699.0,1.0,621.0,1.0,621.0,175.0,0.0,182.0,0.0,0.0,0.0,182.0,11.0,0.0,0.0,1.0,2.0,1.0,1.0,28550.0,32262.0,32833.0,32833.0,38579.0,45186.0,-8.0,-8.0,26.1,26.1,1.0,26.1,2.0,26.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,10.0,5.0,112.0,0.0,23.01,23.01,3,1,1043,1,3.0,101603,1.4451
25.0,860.0,13.0,1387000.0,3069.0,12933.0,91.0,43282000.0,50.7,4596.0,5919000.0,11.5,11614000.0,22.5,1961.0,69.2,64.1,10751.0,34145000.0,66.1,26393000.0,52077000.0,58908.0,5530.0,27732000.0,19201000.0,101020,562.0,1.0,1.0,2.0,-9.0,9619.0,9529.0,86.0,9319.0,111.0,7.0,6.0,9529.0,1.0,4441.0,1.0,4441.0,175.0,0.0,603.0,1.0,0.0,0.0,603.3,42.0,2.0,0.0,1.0,2.0,1.0,1.0,28404.0,32088.0,32652.0,35208.0,38376.0,59268.0,-8.0,-8.0,25.0,44.0,2.0,20.5,2.0,44.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,352.0,6.0,210.0,1.0,46.61,46.61,3,1,1043,1,3.0,104451,1.0557
7.0,3636.0,84.0,558000.0,3134.0,11410.0,52.0,13572000.0,53.9,4961.0,1320000.0,8.7,4012000.0,26.4,647.0,63.9,66.7,2428.0,9843000.0,64.9,7768000.0,14411000.0,13396.0,5267.0,9050000.0,5782000.0,101050,185.0,1.0,1.0,2.0,924.0,2623.0,2623.0,0.0,2101.0,522.0,0.0,0.0,2623.0,1.0,1258.0,1.0,1258.0,176.0,0.0,177.0,23.0,1.0,0.0,168.0,16.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32085.0,32653.0,32653.0,38856.0,44939.0,-8.0,-8.0,18.9,18.9,1.0,18.9,2.0,18.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,522.0,24.0,47.96,47.96,3,1,1045,1,2.0,100686,1.7244
12.0,1851.0,37.0,1792000.0,3136.0,12423.0,81.0,23776000.0,39.9,4738.0,3868000.0,14.9,3886000.0,15.0,1935.0,67.1,64.3,5333.0,18217000.0,70.1,13678000.0,34292000.0,23703.0,6834.0,15279000.0,10251000.0,101110,359.0,1.0,1.0,2.0,845.0,4911.0,4883.0,5.0,1210.0,3660.0,0.0,8.0,4883.0,1.0,4883.0,1.0,2432.0,176.0,0.0,181.0,226.0,0.0,0.0,352.0,48.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,31659.0,32652.0,32652.0,37877.0,44938.0,-8.0,-8.0,25.4,42.2,2.0,21.7,2.0,42.2,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,3673.0,226.0,49.81,100.0,3,1,1047,1,3.0,100813,1.263
12.0,1148.0,24.0,1378000.0,3251.0,13104.0,100.0,34243000.0,57.0,4551.0,4029000.0,9.7,9300000.0,22.5,1849.0,72.0,67.8,8344.0,28018000.0,67.8,22364000.0,39250000.0,45570.0,5217.0,23232000.0,16736000.0,101140,533.0,1.0,1.0,2.0,112.0,7567.0,7567.0,6087.0,291.0,59.0,1120.0,10.0,7567.0,1.0,3115.0,1.0,3115.0,175.0,568.0,1.0,1.0,2.0,0.0,572.0,39.0,1.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32085.0,32653.0,35208.0,38367.0,44939.0,-8.0,-8.0,14.0,14.0,1.0,14.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,1309.0,6.0,7276.0,571.0,41.17,41.17,3,1,1049,1,3.0,103899,1.0557
17.0,960.0,18.0,900000.0,3935.0,6956.0,8.0,50654000.0,51.2,5836.0,3129000.0,5.5,22216000.0,39.0,1644.0,65.5,65.4,9518.0,31680000.0,55.6,29549000.0,57765000.0,54468.0,6655.0,33125000.0,21701000.0,101170,620.0,1.0,1.0,2.0,-9.0,8900.0,8750.0,250.0,8500.0,0.0,0.0,0.0,8750.0,1.0,2900.0,1.0,2900.0,175.0,7.0,575.0,118.0,0.0,0.0,600.0,80.0,14.0,1.0,2.0,-8.0,1.0,1.0,28900.0,34418.0,32652.0,35552.0,40554.0,48185.0,-8.0,-8.0,24.5,24.5,1.0,24.5,2.0,24.5,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,98.0,6.0,250.0,125.0,33.14,33.14,3,1,1103,1,1.0,103118,1.0557
17.0,890.0,14.0,1560000.0,3682.0,9800.0,30.0,48550000.0,52.5,5269.0,6146000.0,11.8,14737000.0,28.2,2663.0,63.4,68.2,10945.0,31291000.0,60.0,28553000.0,54426000.0,57185.0,5907.0,33096000.0,20989000.0,101230,508.0,1.0,1.0,2.0,-9.0,8936.0,8823.0,56.0,4352.0,4304.0,13.0,98.0,8823.0,1.0,4345.0,1.0,4345.0,175.0,0.0,484.0,83.0,0.0,0.0,567.0,59.0,3.0,0.0,2.0,-8.0,1.0,1.0,28394.0,34253.0,32653.0,32653.0,40482.0,44939.0,-8.0,-8.0,23.0,30.0,2.0,19.9,2.0,30.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,6.0,4471.0,83.0,49.25,49.25,3,1,1069,1,1.0,102240,1.0626
11.0,820.0,12.0,1056000.0,2898.0,14112.0,126.0,40091000.0,54.3,4063.0,3515000.0,7.5,9729000.0,20.8,1655.0,72.5,67.1,9916.0,33556000.0,71.7,26180000.0,48181000.0,54191.0,4883.0,26893000.0,19503000.0,101290,606.0,1.0,1.0,2.0,-9.0,10018.0,10018.0,35.0,7084.0,2881.0,6.0,12.0,10018.0,1.0,1553.0,1.0,1553.0,176.0,0.0,631.0,67.0,0.0,2.0,610.0,94.0,1.0,0.0,2.0,-8.0,1.0,1.0,23779.0,27767.0,24144.0,24144.0,32437.0,36972.0,-8.0,-8.0,18.2,18.2,1.0,18.2,2.0,18.2,2.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-8.0,1.0,1.0,194.0,7.0,2934.0,69.0,15.5,15.5,3,1,1051,1,2.0,104161,1.0
11.0,1818.0,36.0,1536000.0,3338.0,11079.0,48.0,25528000.0,52.4,5025.0,3338000.0,11.7,6339000.0,22.3,1555.0,65.1,64.6,5750.0,18772000.0,66.0,14605000.0,27865000.0,30685.0,5485.0,16479000.0,10725000.0,101350,298.0,1.0,1.0,2.0,900.0,5080.0,3129.0,27.0,1574.0,1527.0,0.0,1.0,3129.0,1.0,3129.0,1.0,3129.0,175.0,2.0,262.0,63.0,2.0,0.0,328.5,31.0,0.0,0.0,1.0,2.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,59260.0,-8.0,-8.0,14.1,14.1,1.0,14.1,2.0,14.1,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,-8.0,5.0,1555.0,67.0,100.0,100.0,3,1,1053,1,3.0,101233,1.2789
19.0,964.0,19.0,850000.0,3275.0,13023.0,97.0,39577000.0,48.9,4572.0,2742000.0,6.1,10385000.0,23.1,1545.0,69.7,67.6,9862.0,31810000.0,70.8,25393000.0,51880000.0,52102.0,5994.0,26768000.0,18666000.0,101380,617.0,1.0,1.0,2.0,745.0,8561.0,8471.0,50.0,8264.0,127.0,9.0,21.0,8471.0,1.0,2730.0,1.0,2730.0,175.0,3.0,635.0,2.0,0.0,0.0,640.0,23.0,1.0,0.0,1.0,2.0,1.0,1.0,28082.0,31732.0,32294.0,34821.0,37946.0,44445.0,-8.0,-8.0,14.1,14.1,1.0,14.1,2.0,14.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,44.0,6.0,207.0,5.0,32.23,32.23,3,1,1055,1,2.0,101226,1.0
5.0,3089.0,68.0,535000.0,3361.0,12621.0,87.0,14984000.0,54.5,4687.0,1555000.0,8.8,5441000.0,30.9,707.0,72.5,63.8,2757.0,10587000.0,60.2,9603000.0,17613000.0,14016.0,5509.0,9560000.0,6932000.0,101410,190.0,1.0,1.0,2.0,845.0,3133.0,3133.0,13.0,1464.0,1638.0,2.0,16.0,3133.0,1.0,1740.0,1.0,1738.0,175.0,1.0,180.0,26.0,0.0,1.0,207.5,18.0,1.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,32652.0,38366.0,44938.0,-8.0,-8.0,16.6,16.6,1.0,16.6,2.0,16.6,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,1669.0,28.0,55.47,55.54,3,1,1005,1,3.0,101746,1.8208
6.0,3457.0,77.0,496000.0,3120.0,12234.0,78.0,13698000.0,54.2,4779.0,1294000.0,8.5,3323000.0,21.9,654.0,67.8,65.9,3135.0,10564000.0,69.6,8248000.0,15225000.0,16954.0,5312.0,9029000.0,6122000.0,101470,168.0,1.0,1.0,2.0,935.0,2811.0,2787.0,17.0,2270.0,494.0,0.0,6.0,2787.0,1.0,913.0,1.0,913.0,175.0,0.0,182.0,5.0,0.0,0.0,184.5,19.0,5.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,44938.0,-8.0,-8.0,25.3,25.3,1.0,25.3,2.0,25.3,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,517.0,5.0,32.76,32.76,3,1,1057,1,3.0,102239,1.5291
9.0,2061.0,40.0,956000.0,4503.0,5281.0,3.0,28995000.0,51.8,6318.0,3361000.0,10.1,12648000.0,37.9,1403.0,68.3,66.2,5816.0,17366000.0,52.0,17883000.0,34547000.0,38590.0,7528.0,19207000.0,13122000.0,101530,353.0,1.0,1.0,2.0,-9.0,4500.0,4500.0,50.0,2379.0,1953.0,40.0,78.0,4500.0,1.0,2250.0,1.0,2250.0,175.0,5.0,263.0,75.0,20.0,0.0,363.0,10.0,0.0,1.0,2.0,-8.0,2.0,1.0,22904.0,44949.0,33448.0,36571.0,44797.0,47044.0,-8.0,-8.0,85.6,65.0,2.0,73.4,2.0,65.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,-8.0,1.0,1.0,25.0,5.0,2121.0,100.0,50.0,50.0,3,1,1077,1,1.0,103918,1.5214
6.0,3015.0,65.0,652000.0,3335.0,11518.0,56.0,16145000.0,50.5,4939.0,1514000.0,8.4,4497000.0,25.1,870.0,68.4,64.4,3787.0,11932000.0,66.5,10051000.0,19921000.0,21299.0,6094.0,10391000.0,7103000.0,101590,229.0,1.0,1.0,2.0,-9.0,3239.0,3210.0,95.0,3095.0,17.0,3.0,0.0,3210.0,1.0,1654.0,1.0,1654.0,176.0,1.0,249.0,0.0,0.0,0.0,250.0,21.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,44938.0,-8.0,-8.0,14.2,14.2,1.0,14.2,2.0,14.2,2.0,-8.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,-8.0,1.0,2.0,136.0,5.0,115.0,1.0,51.53,51.53,3,1,1059,1,3.0,100536,1.1978
15.0,1592.0,33.0,1500000.0,3855.0,8137.0,12.0,31805000.0,56.4,5590.0,5393000.0,15.5,9607000.0,27.6,2328.0,68.2,63.2,7003.0,19816000.0,56.9,19550000.0,34693000.0,44434.0,6097.0,20112000.0,13720000.0,101620,404.0,1.0,1.0,2.0,200.0,5739.0,5549.0,143.0,2335.0,3039.0,3.0,29.0,5549.0,1.0,3604.0,1.0,3604.0,175.0,1.0,362.0,86.0,1.0,0.0,414.0,46.0,4.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,45243.0,-8.0,-8.0,24.1,24.1,1.0,24.1,2.0,24.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,63.0,6.0,3214.0,88.0,64.95,64.95,3,1,1055,1,1.0,104139,1.2996
9.0,3614.0,81.0,483000.0,3006.0,13235.0,104.0,12395000.0,50.7,4507.0,1315000.0,9.5,2560000.0,18.5,861.0,69.7,64.9,3241.0,9947000.0,72.0,7588000.0,14961000.0,18394.0,5440.0,8049000.0,5614000.0,101660,203.0,1.0,1.0,2.0,120.0,2999.0,2757.0,48.0,2205.0,492.0,6.0,6.0,2757.0,1.0,476.0,1.0,476.0,175.0,0.0,192.0,18.0,1.0,0.0,165.0,8.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,44938.0,-8.0,-8.0,13.9,13.9,1.0,13.9,2.0,13.9,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,98.0,5.0,552.0,19.0,17.27,17.27,3,1,1061,1,3.0,101735,1.2467
4.0,4678.0,101.0,1070000.0,3433.0,9201.0,21.0,11138000.0,53.6,5383.0,2016000.0,17.5,1673000.0,14.5,985.0,67.4,63.8,2300.0,7821000.0,67.9,6383000.0,11919000.0,9843.0,5761.0,7105000.0,4786000.0,101680,170.0,1.0,1.0,2.0,-9.0,2070.0,2012.0,0.0,7.0,2005.0,0.0,0.0,2012.0,1.0,1925.0,1.0,1925.0,175.0,0.0,20.0,160.0,0.0,0.0,178.0,10.0,0.0,0.0,1.0,2.0,3.0,1.0,28850.0,32083.0,32653.0,35208.0,38367.0,44938.0,-8.0,-8.0,19.0,19.0,1.0,19.0,2.0,19.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,2005.0,160.0,95.68,95.68,3,1,1063,1,3.0,104058,2.1735
4.0,5228.0,109.0,153000.0,3573.0,10337.0,37.0,9285000.0,50.9,5164.0,609000.0,5.6,3846000.0,35.4,335.0,65.5,67.2,1305.0,6405000.0,59.0,5510000.0,10834000.0,8271.0,6026.0,6244000.0,4087000.0,101690,104.0,1.0,1.0,2.0,-9.0,1824.0,1792.0,29.0,1535.0,214.0,0.0,14.0,1792.0,1.0,589.0,1.0,589.0,175.0,1.0,115.0,2.0,0.0,0.0,118.0,14.0,2.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32653.0,35208.0,38367.0,44939.0,-8.0,-8.0,24.9,24.9,1.0,24.9,2.0,24.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,4.0,257.0,3.0,32.87,32.87,3,1,1095,1,3.0,102148,3.206
7.0,2924.0,61.0,1225000.0,3349.0,11572.0,57.0,16654000.0,51.6,4927.0,2702000.0,15.0,2692000.0,14.9,1266.0,69.2,64.7,3746.0,12621000.0,70.1,10101000.0,19578000.0,16750.0,5792.0,10776000.0,7456000.0,101710,237.0,1.0,1.0,2.0,1126.0,3369.0,3369.0,16.0,830.0,2522.0,1.0,0.0,3369.0,1.0,2272.0,1.0,2272.0,175.0,0.0,150.0,105.0,0.0,0.0,255.0,18.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,41897.0,-8.0,-8.0,19.0,14.0,1.0,19.0,1.0,19.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,2539.0,105.0,67.44,67.44,3,1,1065,1,3.0,100424,1.1978
6.0,3373.0,73.0,459000.0,3271.0,12386.0,79.0,13897000.0,55.1,4748.0,1618000.0,10.1,2848000.0,17.7,773.0,69.2,65.5,2930.0,11581000.0,72.2,8586000.0,15587000.0,15795.0,5325.0,9101000.0,6298000.0,101740,185.0,1.0,1.0,2.0,957.0,2834.0,2819.0,24.0,1418.0,1376.0,0.0,1.0,2819.0,1.0,1643.0,1.0,1643.0,175.0,0.0,175.0,33.0,0.0,0.0,186.5,23.0,2.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,32652.0,38366.0,44938.0,-8.0,-8.0,21.5,25.1,1.0,21.5,2.0,25.1,2.0,-8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,1401.0,33.0,58.28,58.28,3,1,1067,1,3.0,100052,1.5439
5.0,2997.0,63.0,141000.0,4717.0,5177.0,2.0,20973000.0,47.6,6359.0,705000.0,2.5,17159000.0,60.7,113.0,72.7,67.3,2679.0,10385000.0,36.8,13715000.0,28808000.0,23370.0,8735.0,14118000.0,10257000.0,101760,259.0,1.0,1.0,2.0,1045.0,3262.0,3245.0,42.0,2372.0,732.0,2.0,97.0,3245.0,1.0,503.0,1.0,503.0,178.0,0.0,275.0,29.0,0.0,1.0,266.0,46.0,4.0,0.0,2.0,-8.0,1.0,1.0,29228.0,35644.0,33560.0,33560.0,44527.0,48695.0,-8.0,-8.0,25.4,25.4,1.0,25.4,2.0,25.4,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,873.0,30.0,15.5,15.5,3,1,1073,1,2.0,101610,1.8477
7.0,1494.0,32.0,849000.0,3032.0,13332.0,109.0,27023000.0,57.1,4475.0,2686000.0,9.0,8199000.0,27.6,1127.0,70.8,64.6,5601.0,18810000.0,63.3,16212000.0,28399000.0,28774.0,4703.0,17463000.0,12368000.0,101770,363.0,1.0,1.0,2.0,742.0,6204.0,6204.0,77.0,4950.0,1177.0,0.0,0.0,6204.0,1.0,3058.0,1.0,3058.0,175.0,1.0,358.0,38.0,0.0,0.0,397.0,34.0,0.0,0.0,2.0,-8.0,1.0,1.0,28678.0,32085.0,33003.0,35277.0,38368.0,44445.0,-8.0,-8.0,22.0,22.0,1.0,22.0,2.0,22.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,6.0,1254.0,39.0,49.29,49.29,3,1,1069,1,2.0,103537,1.0
44.0,243.0,5.0,3012000.0,4008.0,7369.0,10.0,138428000.0,57.8,5748.0,10140000.0,6.9,58391000.0,39.6,5338.0,68.9,67.3,29721.0,78859000.0,53.5,86716000.0,150128992.0,192028.0,6234.0,93108000.0,64108000.0,101800,1783.0,1.0,1.0,2.0,900.0,23037.0,23037.0,385.0,12406.0,9568.0,101.0,577.0,23037.0,1.0,9482.0,1.0,8982.0,175.0,2.0,1422.0,467.0,13.0,11.0,1915.0,132.0,2.0,0.0,2.0,-8.0,1.0,1.0,28613.0,35015.0,32652.0,35208.0,41761.0,51420.0,-8.0,-8.0,35.0,35.0,1.0,35.0,2.0,35.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,10631.0,493.0,38.99,41.16,3,1,1089,1,1.0,103132,1.0626
17.0,1387.0,30.0,1090000.0,3321.0,10581.0,40.0,32595000.0,51.4,5121.0,3113000.0,8.4,10766000.0,29.0,1367.0,67.9,64.2,6795.0,23254000.0,62.6,19397000.0,37706000.0,36516.0,5924.0,20920000.0,14205000.0,101830,456.0,1.0,1.0,2.0,900.0,6526.0,6276.0,38.0,5361.0,241.0,625.0,11.0,6276.0,1.0,3190.0,1.0,3190.0,175.0,0.0,434.0,10.0,20.0,0.0,429.5,8.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32085.0,32653.0,35208.0,38368.0,44939.0,-8.0,-8.0,20.9,20.9,1.0,20.9,2.0,20.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,80.0,6.0,915.0,30.0,50.83,50.83,3,1,1071,1,3.0,101518,1.0557
2.0,5348.0,112.0,181000.0,3142.0,13742.0,121.0,7483000.0,54.7,4298.0,729000.0,8.8,1652000.0,19.9,176.0,73.8,64.4,1196.0,5933000.0,71.4,4798000.0,8774000.0,10492.0,5040.0,4820000.0,3557000.0,101860,100.0,1.0,1.0,2.0,215.0,1684.0,1631.0,34.0,1236.0,336.0,0.0,25.0,1631.0,1.0,626.0,1.0,620.0,175.0,0.0,109.0,7.0,0.0,0.0,103.0,16.0,0.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32911.0,32652.0,32652.0,38369.0,44939.0,-8.0,-8.0,25.8,25.8,1.0,25.8,2.0,25.8,1.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-8.0,2.0,2.0,-8.0,4.0,395.0,7.0,38.01,38.38,3,1,1015,1,2.0,103794,3.4224
6.0,3910.0,87.0,293000.0,4050.0,8613.0,16.0,13931000.0,55.5,5500.0,948000.0,6.1,6053000.0,38.8,520.0,69.6,65.9,2566.0,8580000.0,55.1,8881000.0,16001000.0,14859.0,6317.0,9178000.0,6384000.0,101890,161.0,1.0,1.0,2.0,-9.0,2465.0,2465.0,27.0,1931.0,481.0,3.0,23.0,2465.0,1.0,950.0,1.0,710.0,175.0,0.0,167.0,12.0,0.0,0.0,179.0,18.0,1.0,0.0,2.0,-8.0,1.0,1.0,28550.0,32707.0,32832.0,35401.0,39580.0,45187.0,-8.0,-8.0,24.4,38.2,2.0,20.0,3.0,44.8,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,534.0,12.0,28.8,38.54,3,1,1127,1,3.0,100844,2.0627
62.0,108.0,2.0,3919000.0,3708.0,10094.0,34.0,219860992.0,57.2,5207.0,16782000.0,7.2,75947000.0,32.5,3705.0,64.6,63.6,40650.0,141118000.0,60.3,135508992.0,236812992.0,233130.0,5608.0,139912000.0,90349000.0,101920,2817.0,1.0,1.0,2.0,628.0,42000.0,42000.0,210.0,33213.0,8400.0,164.0,13.0,42000.0,1.0,10915.0,1.0,10915.0,176.0,0.0,2711.0,288.0,21.0,12.0,3032.0,215.0,71.0,3.0,2.0,-8.0,1.0,1.0,28411.0,34561.0,32552.0,35208.0,39503.0,44939.0,-8.0,-8.0,0.2,0.2,1.0,0.2,2.0,0.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,7.0,8787.0,321.0,25.99,25.99,3,1,1073,1,2.0,104231,1.0
3.0,3473.0,78.0,343000.0,3104.0,13181.0,103.0,12921000.0,55.6,4527.0,1085000.0,7.6,2747000.0,19.3,718.0,67.2,66.1,2846.0,10386000.0,73.0,7867000.0,14162000.0,16012.0,4962.0,8537000.0,5740000.0,101950,184.0,1.0,1.0,2.0,830.0,2916.0,2851.0,18.0,2346.0,485.0,0.0,2.0,2851.0,1.0,1165.0,1.0,1165.0,175.0,1.0,175.0,19.0,0.0,0.0,195.0,11.0,1.0,0.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,32652.0,38366.0,44938.0,-8.0,-8.0,11.6,11.6,1.0,11.6,2.0,11.6,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,13.0,5.0,505.0,20.0,40.86,40.86,3,1,1075,1,3.0,100362,1.1978
13.0,934.0,17.0,911000.0,3312.0,11632.0,60.0,43562000.0,55.9,4914.0,2540000.0,5.5,12417000.0,26.9,1211.0,69.9,62.1,8026.0,31174000.0,67.6,26330000.0,47074000.0,45616.0,5311.0,27070000.0,18910000.0,102010,517.0,1.0,1.0,2.0,330.0,8622.0,8622.0,482.0,7868.0,262.0,2.0,8.0,8622.0,1.0,2777.0,1.0,2777.0,175.0,0.0,565.0,9.0,0.0,0.0,573.4,57.0,7.0,1.0,2.0,-8.0,1.0,1.0,28394.0,32084.0,32652.0,35208.0,38366.0,59260.0,-8.0,-8.0,24.5,24.5,1.0,24.5,2.0,24.5,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,754.0,9.0,32.21,32.21,3,1,1077,1,1.0,103040,1.0
