LEAID,CENSUSID,FIPST,FIPSCO,CMSA,STNAME,STABBR,SCHLEV,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,TNONELSE,TCAPOUT,TotalSalaries,TotalEmployeeBenefits
4704380,42504402400000,46,87,0,SOUTH DAKOTA,SD,3,1381000.0,70000.0,662000.0,649000.0,1138000.0,1074000.0,599000.0,399000.0,76000.0,0.0,55000.0,684000.0,105000.0
4704440,42504403300000,46,87,0,SOUTH DAKOTA,SD,3,2514000.0,143000.0,1014000.0,1357000.0,2353000.0,2126000.0,1291000.0,716000.0,119000.0,4000.0,188000.0,1238000.0,248000.0
4704470,42504502400000,46,89,0,SOUTH DAKOTA,SD,3,1715000.0,138000.0,450000.0,1127000.0,1433000.0,1401000.0,837000.0,485000.0,79000.0,0.0,26000.0,908000.0,199000.0
4704500,42504504800000,46,89,0,SOUTH DAKOTA,SD,3,1606000.0,141000.0,393000.0,1072000.0,1446000.0,1336000.0,790000.0,472000.0,74000.0,0.0,110000.0,827000.0,165000.0
4704550,42504602300000,46,91,0,SOUTH DAKOTA,SD,3,1534000.0,136000.0,479000.0,919000.0,1375000.0,1292000.0,787000.0,432000.0,73000.0,0.0,81000.0,794000.0,162000.0
4703240,42504706500000,46,93,0,SOUTH DAKOTA,SD,3,14840000.0,1015000.0,6458000.0,7367000.0,13657000.0,13118000.0,8678000.0,3817000.0,623000.0,49000.0,372000.0,8378000.0,1674000.0
4700060,42504760100000,46,93,0,SOUTH DAKOTA,SD,3,1432000.0,62000.0,630000.0,740000.0,1362000.0,1273000.0,815000.0,387000.0,71000.0,0.0,66000.0,817000.0,149000.0
4700690,42504802700000,46,95,0,SOUTH DAKOTA,SD,1,555000.0,39000.0,83000.0,433000.0,557000.0,456000.0,304000.0,152000.0,0.0,0.0,4000.0,226000.0,50000.0
4702610,42505000100000,46,99,7760,SOUTH DAKOTA,SD,3,1968000.0,58000.0,921000.0,989000.0,1611000.0,1456000.0,883000.0,504000.0,69000.0,0.0,57000.0,926000.0,158000.0
4704200,42505000600000,46,99,7760,SOUTH DAKOTA,SD,3,11559000.0,282000.0,4216000.0,7061000.0,10478000.0,9345000.0,5568000.0,3202000.0,575000.0,0.0,745000.0,6009000.0,1336000.0
4703180,42505003300000,46,99,7760,SOUTH DAKOTA,SD,3,5923000.0,221000.0,2704000.0,2998000.0,6261000.0,5017000.0,3121000.0,1607000.0,289000.0,0.0,781000.0,3001000.0,588000.0
4701080,42505005300000,46,99,7760,SOUTH DAKOTA,SD,3,4156000.0,139000.0,1968000.0,2049000.0,3452000.0,3198000.0,1955000.0,1060000.0,183000.0,0.0,126000.0,1960000.0,424000.0
4701950,42505009500000,46,99,7760,SOUTH DAKOTA,SD,3,104693000.0,5526000.0,22908000.0,76259000.0,98157000.0,88526000.0,54119000.0,29671000.0,4736000.0,229000.0,5942000.0,60535000.0,12235000.0
4701500,42505100700000,46,101,0,SOUTH DAKOTA,SD,3,1781000.0,90000.0,779000.0,912000.0,1718000.0,1601000.0,964000.0,550000.0,87000.0,0.0,116000.0,1041000.0,194000.0
4701200,42505202400000,46,103,6660,SOUTH DAKOTA,SD,3,3380000.0,680000.0,465000.0,2235000.0,3053000.0,2887000.0,1654000.0,1089000.0,144000.0,1000.0,135000.0,1636000.0,399000.0
4702400,42505204200000,46,103,6660,SOUTH DAKOTA,SD,3,1326000.0,96000.0,598000.0,632000.0,1290000.0,1257000.0,759000.0,446000.0,52000.0,0.0,33000.0,786000.0,175000.0
4700930,42505401300000,46,107,0,SOUTH DAKOTA,SD,3,2014000.0,88000.0,805000.0,1121000.0,1907000.0,1778000.0,1102000.0,604000.0,72000.0,0.0,100000.0,1118000.0,240000.0
4702940,42505507200000,46,109,0,SOUTH DAKOTA,SD,3,7672000.0,1276000.0,3636000.0,2760000.0,7014000.0,6597000.0,4214000.0,2030000.0,353000.0,1000.0,412000.0,3927000.0,827000.0
4700360,42505508400000,46,109,0,SOUTH DAKOTA,SD,3,846000.0,88000.0,387000.0,371000.0,860000.0,742000.0,428000.0,258000.0,56000.0,0.0,112000.0,456000.0,88000.0
4702190,42505509600000,46,109,0,SOUTH DAKOTA,SD,3,1901000.0,167000.0,808000.0,926000.0,1861000.0,1616000.0,1000000.0,531000.0,85000.0,0.0,117000.0,974000.0,185000.0
4702130,42505602800000,46,111,0,SOUTH DAKOTA,SD,3,1438000.0,96000.0,779000.0,563000.0,1216000.0,1186000.0,693000.0,426000.0,67000.0,2000.0,16000.0,676000.0,153000.0
4702790,42505802200000,46,115,0,SOUTH DAKOTA,SD,3,1420000.0,113000.0,463000.0,844000.0,1205000.0,1196000.0,718000.0,414000.0,64000.0,0.0,9000.0,769000.0,156000.0
4704490,42505804800000,46,115,0,SOUTH DAKOTA,SD,3,4161000.0,251000.0,2127000.0,1783000.0,3752000.0,3644000.0,2384000.0,1098000.0,162000.0,0.0,98000.0,2409000.0,491000.0
4704100,42505805300000,46,115,0,SOUTH DAKOTA,SD,3,1125000.0,93000.0,458000.0,574000.0,1077000.0,1037000.0,694000.0,303000.0,40000.0,0.0,40000.0,695000.0,151000.0
4702970,42506002300000,46,119,0,SOUTH DAKOTA,SD,3,2097000.0,90000.0,449000.0,1558000.0,1938000.0,1805000.0,1137000.0,594000.0,74000.0,0.0,130000.0,1089000.0,223000.0
4703540,42506201200000,46,123,0,SOUTH DAKOTA,SD,3,1274000.0,73000.0,674000.0,527000.0,1135000.0,1042000.0,648000.0,346000.0,48000.0,0.0,33000.0,661000.0,118000.0
4817040,42506501300000,46,129,0,SOUTH DAKOTA,SD,3,3922000.0,361000.0,2062000.0,1499000.0,3547000.0,3433000.0,2257000.0,997000.0,179000.0,4000.0,77000.0,2243000.0,457000.0
4823790,42506501700000,46,129,0,SOUTH DAKOTA,SD,3,2015000.0,148000.0,604000.0,1263000.0,1753000.0,1667000.0,815000.0,746000.0,106000.0,0.0,58000.0,942000.0,182000.0
4824000,42506701900000,46,135,0,SOUTH DAKOTA,SD,3,1207000.0,72000.0,532000.0,603000.0,1089000.0,1010000.0,597000.0,361000.0,52000.0,0.0,79000.0,637000.0,139000.0
4828550,42506702700000,46,135,0,SOUTH DAKOTA,SD,3,1683000.0,113000.0,733000.0,837000.0,1443000.0,1351000.0,707000.0,559000.0,85000.0,0.0,62000.0,844000.0,179000.0
4808550,42506860200000,46,137,0,SOUTH DAKOTA,SD,3,2018000.0,656000.0,971000.0,391000.0,2074000.0,1929000.0,1290000.0,550000.0,89000.0,0.0,122000.0,1124000.0,249000.0
4808610,43100100130100,47,1,3840,TENNESSEE,TN,3,38386000.0,4370000.0,19040000.0,14976000.0,41433000.0,33351000.0,20994000.0,10277000.0,2080000.0,1665000.0,4720000.0,22809000.0,4313000.0
4835520,43101001030100,47,19,3660,TENNESSEE,TN,3,29752000.0,3974000.0,17554000.0,8224000.0,29081000.0,27754000.0,17862000.0,7961000.0,1931000.0,232000.0,1095000.0,18063000.0,4629000.0
4842730,43101501530100,47,29,0,TENNESSEE,TN,3,21140000.0,3029000.0,12313000.0,5798000.0,21540000.0,19301000.0,12249000.0,5368000.0,1684000.0,484000.0,1741000.0,12851000.0,2839000.0
4809360,43101601630100,47,31,0,TENNESSEE,TN,3,19154000.0,2037000.0,9316000.0,7801000.0,22810000.0,17782000.0,11503000.0,5041000.0,1238000.0,279000.0,4509000.0,12232000.0,2581000.0
4830030,43101701730100,47,33,0,TENNESSEE,TN,3,7890000.0,831000.0,4900000.0,2159000.0,8343000.0,7386000.0,4244000.0,2536000.0,606000.0,94000.0,500000.0,4966000.0,815000.0
4840550,43102202230100,47,43,5360,TENNESSEE,TN,3,35559000.0,2775000.0,18899000.0,13885000.0,34578000.0,30994000.0,20165000.0,8552000.0,2277000.0,508000.0,2660000.0,20492000.0,4184000.0
4839780,43102302330100,47,45,0,TENNESSEE,TN,3,18848000.0,1858000.0,9017000.0,7973000.0,26345000.0,16504000.0,10052000.0,5346000.0,1106000.0,132000.0,9709000.0,11074000.0,1902000.0
4809720,43102402430100,47,47,4920,TENNESSEE,TN,3,20678000.0,3657000.0,11851000.0,5170000.0,19957000.0,18342000.0,10967000.0,5689000.0,1686000.0,369000.0,1066000.0,12212000.0,2168000.0
4840410,43102802830100,47,55,0,TENNESSEE,TN,3,21524000.0,1841000.0,12251000.0,7432000.0,21555000.0,20070000.0,12700000.0,5923000.0,1447000.0,89000.0,956000.0,13213000.0,3083000.0
4809860,43103103130100,47,61,0,TENNESSEE,TN,3,12095000.0,1440000.0,8062000.0,2593000.0,12173000.0,10729000.0,7312000.0,2533000.0,884000.0,110000.0,597000.0,7552000.0,1378000.0
4825660,43103303330100,47,65,1560,TENNESSEE,TN,3,115568000.0,5962000.0,45915000.0,63691000.0,118158000.0,112623000.0,76237000.0,31199000.0,5187000.0,1838000.0,1709000.0,73664000.0,17358000.0
4824990,43103903930100,47,77,0,TENNESSEE,TN,3,14753000.0,1332000.0,9832000.0,3589000.0,14295000.0,13419000.0,8773000.0,4095000.0,551000.0,82000.0,560000.0,8948000.0,1479000.0
4817850,43104004030100,47,79,0,TENNESSEE,TN,3,16701000.0,1505000.0,9300000.0,5896000.0,20045000.0,14641000.0,9118000.0,4528000.0,995000.0,145000.0,4596000.0,9612000.0,1791000.0
4818150,43104104130100,47,81,0,TENNESSEE,TN,3,15554000.0,1430000.0,10147000.0,3977000.0,14918000.0,13748000.0,8950000.0,4006000.0,792000.0,296000.0,580000.0,9488000.0,1573000.0
4822470,43104304330100,47,85,0,TENNESSEE,TN,3,13450000.0,1224000.0,7797000.0,4429000.0,14005000.0,12913000.0,8146000.0,3793000.0,974000.0,85000.0,765000.0,8498000.0,1558000.0
4832940,43104504530100,47,89,0,TENNESSEE,TN,3,26557000.0,2258000.0,16174000.0,8125000.0,27198000.0,24978000.0,16059000.0,7366000.0,1553000.0,321000.0,1336000.0,16642000.0,3846000.0
4833120,43104604630100,47,91,0,TENNESSEE,TN,3,12604000.0,1669000.0,7624000.0,3311000.0,12689000.0,11359000.0,7245000.0,3333000.0,781000.0,131000.0,1057000.0,7356000.0,1264000.0
4838730,43104804830100,47,95,0,TENNESSEE,TN,3,4943000.0,612000.0,3187000.0,1144000.0,4797000.0,4526000.0,2988000.0,1266000.0,272000.0,0.0,179000.0,2969000.0,579000.0
4840680,43105005030100,47,99,0,TENNESSEE,TN,3,28765000.0,2531000.0,17144000.0,9090000.0,29460000.0,27474000.0,17917000.0,7294000.0,2263000.0,184000.0,611000.0,18701000.0,3820000.0
4840920,43105105130100,47,101,0,TENNESSEE,TN,3,7808000.0,790000.0,5423000.0,1595000.0,7734000.0,7157000.0,4646000.0,1992000.0,519000.0,21000.0,384000.0,4977000.0,938000.0
4840950,43105205230100,47,103,0,TENNESSEE,TN,3,18637000.0,1460000.0,11534000.0,5643000.0,18499000.0,16648000.0,11240000.0,4821000.0,587000.0,112000.0,1620000.0,11187000.0,2026000.0
4814400,43105605630100,47,111,0,TENNESSEE,TN,3,14877000.0,1286000.0,9701000.0,3890000.0,19692000.0,12858000.0,8596000.0,3810000.0,452000.0,56000.0,6057000.0,8689000.0,1453000.0
4824360,43105805830100,47,115,1560,TENNESSEE,TN,3,20315000.0,2042000.0,12146000.0,6127000.0,19692000.0,18001000.0,11745000.0,4879000.0,1377000.0,141000.0,1497000.0,11549000.0,2251000.0
4831380,43106106130100,47,121,0,TENNESSEE,TN,3,8257000.0,948000.0,4997000.0,2312000.0,11171000.0,6887000.0,4465000.0,1822000.0,600000.0,130000.0,3932000.0,4706000.0,810000.0
4844520,43106306330100,47,125,1660,TENNESSEE,TN,3,96645000.0,6856000.0,51877000.0,37912000.0,123454000.0,89878000.0,57186000.0,27719000.0,4973000.0,407000.0,29092000.0,59278000.0,14543000.0
4823700,43106806830100,47,135,0,TENNESSEE,TN,3,5688000.0,559000.0,3786000.0,1343000.0,5784000.0,5378000.0,3496000.0,1528000.0,354000.0,53000.0,300000.0,3761000.0,631000.0
4829460,43107107130100,47,141,0,TENNESSEE,TN,3,41519000.0,3432000.0,20833000.0,17254000.0,49409000.0,39088000.0,25749000.0,10948000.0,2391000.0,722000.0,6967000.0,26406000.0,5650000.0
4842480,43107707730100,47,153,0,TENNESSEE,TN,3,9195000.0,1037000.0,5128000.0,3030000.0,10219000.0,7366000.0,4571000.0,2197000.0,598000.0,107000.0,2307000.0,4957000.0,885000.0
4808090,43107807830100,47,155,3840,TENNESSEE,TN,3,56712000.0,3620000.0,22634000.0,30458000.0,57497000.0,49769000.0,31254000.0,15398000.0,3117000.0,404000.0,6046000.0,34420000.0,6898000.0
4811190,43108008030100,47,159,0,TENNESSEE,TN,3,12541000.0,1030000.0,7668000.0,3843000.0,11472000.0,10595000.0,7053000.0,2622000.0,920000.0,138000.0,739000.0,6870000.0,1441000.0
4807350,43108608630100,47,171,3660,TENNESSEE,TN,3,11535000.0,1349000.0,6906000.0,3280000.0,12270000.0,10877000.0,7178000.0,3096000.0,603000.0,53000.0,724000.0,7229000.0,1670000.0
4811790,43108708730100,47,173,3840,TENNESSEE,TN,3,13172000.0,1327000.0,9004000.0,2841000.0,21770000.0,11086000.0,7058000.0,3453000.0,575000.0,93000.0,10591000.0,6925000.0,1227000.0
4817790,43200150130100,47,1,3840,TENNESSEE,TN,3,33904000.0,1999000.0,13059000.0,18846000.0,35654000.0,32741000.0,21006000.0,10442000.0,1293000.0,565000.0,1204000.0,23888000.0,4679000.0
4812460,43201000130100,47,19,3660,TENNESSEE,TN,3,12081000.0,922000.0,5899000.0,5260000.0,11696000.0,11039000.0,7174000.0,3194000.0,671000.0,111000.0,531000.0,7276000.0,1790000.0
4840620,43201500130100,47,29,0,TENNESSEE,TN,1,3528000.0,220000.0,1956000.0,1352000.0,3483000.0,3251000.0,2322000.0,774000.0,155000.0,59000.0,169000.0,2201000.0,418000.0
4829010,43201700130100,47,33,0,TENNESSEE,TN,1,2620000.0,375000.0,1694000.0,551000.0,2414000.0,2221000.0,1503000.0,594000.0,124000.0,0.0,124000.0,1522000.0,251000.0
4814450,43203300130100,47,65,1560,TENNESSEE,TN,3,111838000.0,12425000.0,40522000.0,58891000.0,118480000.0,106786000.0,66331000.0,34572000.0,5883000.0,368000.0,9712000.0,71690000.0,14863000.0
4811680,43205200130100,47,103,0,TENNESSEE,TN,3,5284000.0,340000.0,2866000.0,2078000.0,5506000.0,4179000.0,2933000.0,1088000.0,158000.0,106000.0,1221000.0,2910000.0,591000.0
4822530,43205300130100,47,105,3840,TENNESSEE,TN,3,9572000.0,845000.0,4422000.0,4305000.0,8841000.0,7863000.0,5089000.0,2473000.0,301000.0,233000.0,578000.0,5317000.0,964000.0
4835250,43206200230100,47,123,0,TENNESSEE,TN,3,5597000.0,577000.0,3226000.0,1794000.0,5839000.0,4894000.0,3237000.0,1406000.0,251000.0,0.0,899000.0,3100000.0,620000.0
4837170,43206400130100,47,127,0,TENNESSEE,TN,3,4797000.0,242000.0,2737000.0,1818000.0,4566000.0,4284000.0,2630000.0,1389000.0,265000.0,0.0,282000.0,2957000.0,454000.0
4838790,43206600730100,47,131,0,TENNESSEE,TN,3,8292000.0,563000.0,3885000.0,3844000.0,8409000.0,7989000.0,5234000.0,2258000.0,497000.0,0.0,420000.0,5584000.0,1124000.0
4839360,43207300130100,47,145,0,TENNESSEE,TN,3,8680000.0,786000.0,4748000.0,3146000.0,8636000.0,8088000.0,5363000.0,2175000.0,550000.0,30000.0,372000.0,5455000.0,1189000.0
4837150,43207500230100,47,149,5360,TENNESSEE,TN,1,27687000.0,1421000.0,12908000.0,13358000.0,28284000.0,25555000.0,17833000.0,6951000.0,771000.0,210000.0,1691000.0,17099000.0,4213000.0
4834230,43208200330100,47,163,3660,TENNESSEE,TN,3,38643000.0,2194000.0,13731000.0,22718000.0,38274000.0,36127000.0,24003000.0,11190000.0,934000.0,879000.0,1268000.0,25915000.0,5542000.0
4845450,43208400330100,47,167,4920,TENNESSEE,TN,1,5193000.0,753000.0,2974000.0,1466000.0,5161000.0,4659000.0,2827000.0,1423000.0,409000.0,0.0,392000.0,3130000.0,585000.0
4829910,43500960100000,47,17,0,TENNESSEE,TN,3,5208000.0,665000.0,3081000.0,1462000.0,4961000.0,4544000.0,2859000.0,1135000.0,550000.0,2000.0,404000.0,2890000.0,490000.0
4809450,43507600100000,47,151,0,TENNESSEE,TN,3,6135000.0,493000.0,3165000.0,2477000.0,5887000.0,5418000.0,3377000.0,1739000.0,302000.0,0.0,354000.0,3537000.0,669000.0
4824590,44500100100000,48,1,0,TEXAS,TX,3,4130000.0,75000.0,1617000.0,2438000.0,3773000.0,3693000.0,2362000.0,1133000.0,198000.0,0.0,77000.0,2572000.0,311000.0
4832610,44500100200000,48,1,0,TEXAS,TX,3,7705000.0,726000.0,4826000.0,2153000.0,7409000.0,6306000.0,4128000.0,1941000.0,237000.0,1000.0,1032000.0,4317000.0,511000.0
4809750,44500101200000,48,1,0,TEXAS,TX,3,2354000.0,86000.0,1451000.0,817000.0,2501000.0,1867000.0,1188000.0,574000.0,105000.0,0.0,634000.0,1301000.0,143000.0
4834710,44500300600000,48,5,0,TEXAS,TX,3,12727000.0,1371000.0,6525000.0,4831000.0,12814000.0,11657000.0,7578000.0,3459000.0,620000.0,145000.0,863000.0,7362000.0,912000.0
4811490,44500301000000,48,5,0,TEXAS,TX,3,44492000.0,4038000.0,18565000.0,21889000.0,52035000.0,37970000.0,23512000.0,12249000.0,2209000.0,26000.0,11474000.0,27753000.0,3529000.0
4807890,44500500500000,48,9,9080,TEXAS,TX,3,2858000.0,66000.0,2214000.0,578000.0,2612000.0,2225000.0,1443000.0,658000.0,124000.0,0.0,387000.0,1532000.0,179000.0
4819080,44500700700000,48,13,0,TEXAS,TX,3,21896000.0,2032000.0,13128000.0,6736000.0,22196000.0,17730000.0,11030000.0,5522000.0,1178000.0,42000.0,4413000.0,12470000.0,1493000.0
4829850,44500800700000,48,15,0,TEXAS,TX,3,12532000.0,863000.0,5967000.0,5702000.0,14737000.0,10673000.0,7089000.0,3029000.0,555000.0,0.0,3350000.0,7627000.0,889000.0
4835100,44500900300000,48,17,0,TEXAS,TX,3,9998000.0,980000.0,5629000.0,3389000.0,9479000.0,8543000.0,5312000.0,2716000.0,515000.0,35000.0,901000.0,5630000.0,670000.0
4838670,44501100100000,48,21,640,TEXAS,TX,3,34307000.0,2526000.0,20032000.0,11749000.0,32380000.0,29584000.0,17704000.0,10183000.0,1697000.0,68000.0,1536000.0,21394000.0,2620000.0
4832370,44501300100000,48,25,0,TEXAS,TX,3,25996000.0,2541000.0,17940000.0,5515000.0,25736000.0,21790000.0,13534000.0,6919000.0,1337000.0,568000.0,2658000.0,15295000.0,2691000.0
4821990,44501400100000,48,27,3810,TEXAS,TX,3,5667000.0,177000.0,4091000.0,1399000.0,5180000.0,4761000.0,3106000.0,1373000.0,282000.0,0.0,361000.0,3308000.0,387000.0
4833980,44501400500000,48,27,3810,TEXAS,TX,3,4406000.0,599000.0,2706000.0,1101000.0,5034000.0,3525000.0,2046000.0,1341000.0,138000.0,9000.0,1430000.0,2163000.0,191000.0
4812510,44501400700000,48,27,3810,TEXAS,TX,3,181306000.0,42265000.0,104309000.0,34732000.0,153069000.0,135727000.0,83413000.0,46393000.0,5921000.0,364000.0,14496000.0,95172000.0,14122000.0
4815690,44501501300000,48,29,7240,TEXAS,TX,3,384985000.0,48426000.0,229538000.0,107021000.0,381167000.0,352494000.0,214726000.0,113936000.0,23832000.0,6634000.0,21136000.0,256150000.0,51687000.0
4815990,44501501800000,48,29,7240,TEXAS,TX,3,55700000.0,6013000.0,42035000.0,7652000.0,58194000.0,49316000.0,31282000.0,15434000.0,2600000.0,130000.0,8132000.0,35016000.0,4546000.0
4813050,44501600200000,48,31,0,TEXAS,TX,3,4393000.0,135000.0,2124000.0,2134000.0,4044000.0,3706000.0,2556000.0,997000.0,153000.0,0.0,251000.0,2648000.0,281000.0
4813230,44501700100000,48,33,0,TEXAS,TX,3,4783000.0,96000.0,174000.0,4513000.0,3850000.0,2404000.0,1220000.0,1087000.0,97000.0,10000.0,1436000.0,1430000.0,239000.0
4816230,44501800200000,48,35,0,TEXAS,TX,3,1223000.0,55000.0,771000.0,397000.0,1121000.0,1051000.0,662000.0,326000.0,63000.0,0.0,64000.0,726000.0,83000.0
4816860,44501800300000,48,35,0,TEXAS,TX,3,1111000.0,32000.0,692000.0,387000.0,1274000.0,1018000.0,674000.0,287000.0,57000.0,0.0,256000.0,655000.0,80000.0
4817640,44501800400000,48,35,0,TEXAS,TX,3,2257000.0,56000.0,1321000.0,880000.0,2213000.0,1740000.0,1110000.0,538000.0,92000.0,0.0,470000.0,1103000.0,153000.0
4820340,44501800500000,48,35,0,TEXAS,TX,3,3508000.0,200000.0,2328000.0,980000.0,3319000.0,2877000.0,1871000.0,838000.0,168000.0,0.0,313000.0,1780000.0,176000.0
4821420,44501800600000,48,35,0,TEXAS,TX,3,1491000.0,154000.0,987000.0,350000.0,1315000.0,1237000.0,781000.0,367000.0,89000.0,0.0,78000.0,797000.0,107000.0
4823250,44501800800000,48,35,0,TEXAS,TX,3,3512000.0,278000.0,1975000.0,1259000.0,4202000.0,3641000.0,2363000.0,1170000.0,108000.0,0.0,350000.0,2452000.0,265000.0
4824420,44501800900000,48,35,0,TEXAS,TX,3,1782000.0,97000.0,1391000.0,294000.0,1868000.0,1175000.0,841000.0,245000.0,89000.0,0.0,677000.0,803000.0,63000.0
4830390,44501900200000,48,37,8360,TEXAS,TX,3,15141000.0,1550000.0,9436000.0,4155000.0,14591000.0,14235000.0,9408000.0,4022000.0,805000.0,22000.0,168000.0,9350000.0,1870000.0
4837020,44501900400000,48,37,8360,TEXAS,TX,3,6896000.0,413000.0,4980000.0,1503000.0,7149000.0,5575000.0,3802000.0,1468000.0,305000.0,2000.0,1572000.0,3867000.0,449000.0
4845960,44501900500000,48,37,8360,TEXAS,TX,1,487000.0,16000.0,347000.0,124000.0,659000.0,459000.0,327000.0,104000.0,28000.0,0.0,200000.0,351000.0,41000.0
4825790,44501901200000,48,37,8360,TEXAS,TX,3,9385000.0,939000.0,5744000.0,2702000.0,10399000.0,8629000.0,5755000.0,2504000.0,370000.0,0.0,1333000.0,6127000.0,730000.0
4815150,44501901600000,48,37,8360,TEXAS,TX,3,3044000.0,170000.0,2236000.0,638000.0,2911000.0,2681000.0,1899000.0,629000.0,153000.0,0.0,230000.0,1843000.0,237000.0
4816740,44502000400000,48,39,421145,TEXAS,TX,3,69904000.0,3590000.0,7331000.0,58983000.0,75581000.0,62806000.0,37580000.0,21425000.0,3801000.0,133000.0,11167000.0,45159000.0,6520000.0
4825980,44502000600000,48,39,421145,TEXAS,TX,1,971000.0,90000.0,497000.0,384000.0,957000.0,849000.0,491000.0,305000.0,53000.0,0.0,108000.0,597000.0,86000.0
4826430,44502000700000,48,39,421145,TEXAS,TX,3,4732000.0,85000.0,3359000.0,1288000.0,5178000.0,3843000.0,2507000.0,1172000.0,164000.0,0.0,1293000.0,2733000.0,403000.0
4815960,44502200200000,48,43,0,TEXAS,TX,3,1133000.0,70000.0,607000.0,456000.0,1117000.0,955000.0,661000.0,294000.0,0.0,0.0,162000.0,656000.0,60000.0
4818000,44503000100000,48,59,0,TEXAS,TX,3,2851000.0,148000.0,1759000.0,944000.0,2790000.0,2780000.0,1879000.0,785000.0,116000.0,0.0,10000.0,1865000.0,321000.0
4833240,44503000200000,48,59,0,TEXAS,TX,3,9450000.0,468000.0,6719000.0,2263000.0,9054000.0,7833000.0,5187000.0,2198000.0,448000.0,1000.0,1182000.0,5400000.0,641000.0
4830600,44503101200000,48,61,1240,TEXAS,TX,3,15537000.0,2734000.0,1511000.0,11292000.0,18385000.0,11414000.0,6907000.0,3823000.0,684000.0,142000.0,6017000.0,7764000.0,1214000.0
4814430,44503190100000,48,61,1240,TEXAS,TX,3,18665000.0,958000.0,11307000.0,6400000.0,20971000.0,16562000.0,9085000.0,6993000.0,484000.0,5000.0,4404000.0,11202000.0,1634000.0
4846680,44503400300000,48,67,0,TEXAS,TX,3,1778000.0,75000.0,1314000.0,389000.0,1812000.0,1303000.0,852000.0,383000.0,68000.0,0.0,495000.0,939000.0,115000.0
4818300,44503400500000,48,67,0,TEXAS,TX,3,2781000.0,133000.0,1764000.0,884000.0,2579000.0,1537000.0,1035000.0,446000.0,56000.0,0.0,1010000.0,1031000.0,127000.0
4813920,44503600100000,48,71,423360,TEXAS,TX,3,9045000.0,466000.0,4054000.0,4525000.0,9045000.0,7931000.0,4807000.0,2678000.0,446000.0,30000.0,1079000.0,5141000.0,1168000.0
4837900,44503700200000,48,73,0,TEXAS,TX,3,4828000.0,293000.0,3170000.0,1365000.0,5247000.0,3993000.0,2662000.0,1132000.0,199000.0,0.0,1197000.0,2609000.0,528000.0
4827210,44503702400000,48,73,0,TEXAS,TX,3,1856000.0,115000.0,1284000.0,457000.0,1832000.0,1680000.0,1019000.0,559000.0,102000.0,0.0,146000.0,1187000.0,114000.0
4843140,44503900200000,48,77,0,TEXAS,TX,3,1339000.0,24000.0,1064000.0,251000.0,1411000.0,867000.0,597000.0,220000.0,50000.0,0.0,539000.0,633000.0,65000.0
4826100,44504000200000,48,79,0,TEXAS,TX,3,6252000.0,577000.0,3362000.0,2313000.0,6162000.0,5796000.0,3582000.0,1908000.0,306000.0,24000.0,342000.0,3962000.0,667000.0
4819440,44504200500000,48,83,0,TEXAS,TX,3,1060000.0,41000.0,622000.0,397000.0,994000.0,956000.0,614000.0,296000.0,46000.0,0.0,38000.0,616000.0,74000.0
4826580,44504300400000,48,85,311920,TEXAS,TX,3,4565000.0,134000.0,2951000.0,1480000.0,6039000.0,4410000.0,2878000.0,1323000.0,209000.0,1000.0,1514000.0,2920000.0,457000.0
4832310,44504300700000,48,85,311920,TEXAS,TX,3,2627000.0,73000.0,1693000.0,861000.0,3307000.0,2901000.0,1821000.0,909000.0,171000.0,0.0,401000.0,1958000.0,231000.0
4819650,44504300800000,48,85,311920,TEXAS,TX,3,5244000.0,149000.0,2528000.0,2567000.0,9439000.0,5102000.0,3287000.0,1521000.0,294000.0,19000.0,4018000.0,3557000.0,420000.0
4818940,44504301300000,48,85,311920,TEXAS,TX,1,4622000.0,11000.0,341000.0,4270000.0,2840000.0,2616000.0,1748000.0,767000.0,101000.0,0.0,164000.0,1910000.0,239000.0
4814280,44504400400000,48,87,0,TEXAS,TX,3,4451000.0,392000.0,3164000.0,895000.0,4587000.0,4173000.0,2860000.0,1152000.0,161000.0,0.0,409000.0,2763000.0,473000.0
4819950,44504500300000,48,89,0,TEXAS,TX,3,13053000.0,1167000.0,4433000.0,7453000.0,11620000.0,9207000.0,5718000.0,2953000.0,536000.0,4000.0,2219000.0,5788000.0,862000.0
4819840,44504900200000,48,97,0,TEXAS,TX,3,6541000.0,148000.0,3643000.0,2750000.0,5730000.0,5384000.0,3404000.0,1698000.0,282000.0,0.0,329000.0,3468000.0,442000.0
4816710,44505100300000,48,101,0,TEXAS,TX,3,3627000.0,233000.0,2422000.0,972000.0,3465000.0,2881000.0,1987000.0,759000.0,135000.0,0.0,537000.0,1758000.0,290000.0
4823670,44505300100000,48,105,0,TEXAS,TX,3,9395000.0,426000.0,643000.0,8326000.0,9667000.0,6411000.0,4122000.0,1989000.0,300000.0,5000.0,1173000.0,4265000.0,622000.0
4840080,44505400300000,48,107,0,TEXAS,TX,3,4119000.0,687000.0,2029000.0,1403000.0,3912000.0,3754000.0,2233000.0,1328000.0,193000.0,32000.0,126000.0,2527000.0,303000.0
4820760,44505700400000,48,113,311920,TEXAS,TX,3,49570000.0,396000.0,4019000.0,45155000.0,49417000.0,36060000.0,21698000.0,12426000.0,1936000.0,159000.0,10539000.0,24793000.0,3805000.0
